,Gender,Race,Year,pct,CrimeType,Arrested,Frisked,Searched,HandCuff,PepperSpray,Firearm,Other,CEW,Stopped,Verbal,Summons
44220,Male,Other,2014,78,Weapon,0,3,0,0,0,0,0,0,3,0,0
44221,Unknown,Other,2014,78,Weapon,0,0,0,0,0,0,0,0,1,0,0
44222,Male,White,2014,78,Weapon,0,1,0,0,0,0,0,0,1,0,0
4928,Female,Black,2014,79,Assault,0,3,1,0,0,0,4,0,5,0,0
4929,Male,Black,2014,79,Assault,2,22,4,4,0,1,3,0,29,0,2
4930,Male,Hispanic,2014,79,Assault,5,9,2,0,0,0,2,0,12,0,0
4931,Unknown,Hispanic,2014,79,Assault,0,1,0,0,0,0,0,0,1,0,0
4932,Male,Other,2014,79,Assault,0,2,0,0,0,0,0,0,2,0,0
4933,Unknown,Other,2014,79,Assault,0,0,0,0,0,0,0,0,1,0,0
12300,Female,Black,2014,79,Other,1,1,0,0,0,0,0,0,3,0,0
12301,Male,Black,2014,79,Other,4,10,2,2,0,0,4,0,17,0,0
12302,Male,Hispanic,2014,79,Other,1,3,2,2,0,1,2,0,5,0,0
12303,Female,White,2014,79,Other,0,0,0,0,0,0,0,0,1,0,0
12304,Male,White,2014,79,Other,0,5,0,0,0,0,0,0,6,0,0
19607,Female,Black,2014,79,Substance,9,9,3,2,0,0,2,0,13,0,0
19608,Male,Black,2014,79,Substance,92,149,64,32,0,1,37,0,174,0,2
19609,Female,Hispanic,2014,79,Substance,0,1,0,1,0,0,0,0,2,0,0
19610,Male,Hispanic,2014,79,Substance,7,9,5,2,0,0,1,0,12,0,0
19611,Male,Other,2014,79,Substance,2,3,3,2,0,0,2,0,4,0,0
19612,Unknown,Other,2014,79,Substance,1,2,1,1,0,0,0,0,2,0,0
19613,Female,White,2014,79,Substance,0,1,0,0,0,0,0,0,1,0,0
19614,Male,White,2014,79,Substance,0,0,0,0,0,0,0,0,2,0,0
19615,Unknown,White,2014,79,Substance,1,2,1,0,0,0,0,0,2,0,0
28388,Female,Black,2014,79,Theft,2,5,2,0,0,0,0,0,8,0,0
28389,Male,Black,2014,79,Theft,19,250,28,23,0,3,48,0,329,0,6
28390,Unknown,Black,2014,79,Theft,0,2,0,0,0,0,0,0,4,0,0
28391,Female,Hispanic,2014,79,Theft,0,0,0,0,0,0,0,0,2,0,0
28392,Male,Hispanic,2014,79,Theft,2,28,1,6,0,2,4,0,45,0,0
28393,Unknown,Hispanic,2014,79,Theft,0,0,0,0,0,0,0,0,1,0,0
28394,Female,Other,2014,79,Theft,0,1,0,0,0,0,0,0,2,0,0
28395,Male,Other,2014,79,Theft,1,7,1,2,0,0,1,0,12,0,0
28396,Unknown,Other,2014,79,Theft,0,3,0,0,0,0,0,0,4,0,0
28397,Male,White,2014,79,Theft,0,5,0,0,0,0,2,0,9,0,0
28398,Unknown,White,2014,79,Theft,0,1,0,0,0,0,0,0,1,0,0
36598,Female,Black,2014,79,Tresspass,1,1,1,0,0,0,0,0,5,0,0
36599,Male,Black,2014,79,Tresspass,11,20,9,3,0,0,1,0,29,0,4
36600,Unknown,Black,2014,79,Tresspass,0,0,0,0,0,0,0,0,1,0,0
36601,Female,Hispanic,2014,79,Tresspass,2,3,2,0,0,0,0,0,4,0,0
36602,Male,Hispanic,2014,79,Tresspass,8,7,6,2,0,0,0,0,10,0,0
36603,Unknown,Other,2014,79,Tresspass,0,1,0,0,0,0,0,0,4,0,0
36604,Female,White,2014,79,Tresspass,1,0,0,0,0,0,0,0,1,0,0
36605,Male,White,2014,79,Tresspass,0,0,0,0,0,0,0,0,1,0,0
44342,Female,Black,2014,79,Weapon,1,8,1,0,0,1,0,0,10,0,0
44343,Male,Black,2014,79,Weapon,26,552,48,23,0,7,105,0,568,0,15
44344,Unknown,Black,2014,79,Weapon,0,6,0,0,0,0,1,0,6,0,0
44345,Female,Hispanic,2014,79,Weapon,0,1,0,0,0,0,0,0,1,0,0
44346,Male,Hispanic,2014,79,Weapon,4,54,5,2,0,1,12,0,56,0,3
44347,Female,Other,2014,79,Weapon,0,0,0,0,0,0,0,0,1,0,0
44348,Male,Other,2014,79,Weapon,0,12,1,0,0,0,1,0,16,0,0
44349,Unknown,Other,2014,79,Weapon,0,20,2,0,0,0,0,0,21,0,0
44350,Male,White,2014,79,Weapon,1,5,2,0,0,0,1,0,5,0,0
44351,Unknown,White,2014,79,Weapon,0,1,0,0,0,0,0,0,1,0,0
5019,Female,Black,2014,81,Assault,0,3,0,0,0,0,1,0,4,0,0
5020,Male,Black,2014,81,Assault,1,15,4,4,0,0,3,0,19,0,1
5021,Female,Hispanic,2014,81,Assault,0,1,0,0,0,0,0,0,1,0,0
5022,Male,Hispanic,2014,81,Assault,1,7,1,1,0,0,0,0,8,0,0
5023,Male,Other,2014,81,Assault,0,0,0,1,0,0,1,0,2,0,0
5024,Male,White,2014,81,Assault,1,1,0,0,0,0,1,0,1,0,0
12395,Female,Black,2014,81,Other,1,1,1,0,0,0,0,0,1,0,0
12396,Male,Black,2014,81,Other,3,6,0,2,0,0,0,0,11,0,0
12397,Male,Hispanic,2014,81,Other,1,1,0,0,0,0,0,0,1,0,0
12398,Male,Other,2014,81,Other,0,1,0,0,0,0,0,0,1,0,0
19717,Female,Black,2014,81,Substance,0,2,0,0,0,0,0,0,2,0,0
19718,Male,Black,2014,81,Substance,0,9,5,2,0,0,4,0,11,0,2
19719,Female,Hispanic,2014,81,Substance,0,1,0,0,0,0,0,0,1,0,0
19720,Male,Hispanic,2014,81,Substance,0,3,0,0,0,0,1,0,5,0,1
28520,Female,Black,2014,81,Theft,0,2,0,2,0,0,0,0,5,0,0
28521,Male,Black,2014,81,Theft,16,47,9,8,0,3,14,0,66,0,3
28522,Female,Hispanic,2014,81,Theft,1,1,0,0,0,1,0,0,1,0,0
28523,Male,Hispanic,2014,81,Theft,2,3,2,3,0,1,1,0,6,0,0
28524,Male,Other,2014,81,Theft,1,3,1,1,0,0,0,0,6,0,0
28525,Unknown,Other,2014,81,Theft,1,3,1,0,0,0,2,0,4,0,0
28526,Male,White,2014,81,Theft,0,1,0,0,0,0,0,0,2,0,0
36712,Female,Black,2014,81,Tresspass,2,2,2,0,0,0,0,0,3,0,0
36713,Male,Black,2014,81,Tresspass,6,2,2,0,0,0,0,0,7,0,0
36714,Female,Hispanic,2014,81,Tresspass,2,1,1,0,0,0,0,0,3,0,0
36715,Male,Hispanic,2014,81,Tresspass,2,1,1,0,0,0,1,0,2,0,0
36716,Male,Other,2014,81,Tresspass,0,0,0,0,0,0,0,0,1,0,0
44471,Female,Black,2014,81,Weapon,0,1,0,1,0,0,0,0,1,0,0
44472,Male,Black,2014,81,Weapon,15,74,20,11,1,7,18,0,78,0,4
44473,Male,Hispanic,2014,81,Weapon,1,5,2,0,0,1,2,0,5,0,0
44474,Male,Other,2014,81,Weapon,1,5,1,0,0,1,1,0,5,0,0
44475,Unknown,Other,2014,81,Weapon,0,1,0,0,0,0,0,0,1,0,0
44476,Male,White,2014,81,Weapon,0,0,0,0,0,0,0,0,1,0,0
5118,Male,Black,2014,83,Assault,1,8,1,2,0,0,1,0,14,0,0
5119,Female,Hispanic,2014,83,Assault,0,1,0,0,0,0,0,0,1,0,0
5120,Male,Hispanic,2014,83,Assault,0,13,1,4,0,0,4,0,15,0,0
5121,Male,Other,2014,83,Assault,0,1,1,1,0,0,0,0,1,0,0
5122,Female,White,2014,83,Assault,0,1,0,0,0,0,1,0,1,0,0
5123,Male,White,2014,83,Assault,0,1,1,1,0,0,1,0,2,0,0
12501,Male,Black,2014,83,Other,1,3,0,0,0,0,1,0,3,0,0
12502,Female,Hispanic,2014,83,Other,0,1,1,0,0,0,1,0,1,0,0
12503,Male,Hispanic,2014,83,Other,2,4,3,3,0,1,1,0,7,0,0
12504,Female,White,2014,83,Other,0,4,0,2,0,0,2,0,4,0,0
12505,Male,White,2014,83,Other,0,1,0,0,0,0,1,0,3,0,0
19824,Male,Black,2014,83,Substance,0,3,0,2,0,0,0,0,4,0,0
19825,Male,Hispanic,2014,83,Substance,5,7,1,3,0,1,1,0,7,0,0
19826,Male,White,2014,83,Substance,1,1,1,0,0,0,0,0,1,0,0
28654,Female,Black,2014,83,Theft,0,2,0,0,0,0,0,0,3,0,0
28655,Male,Black,2014,83,Theft,7,62,8,6,0,1,15,0,106,0,3
28656,Female,Hispanic,2014,83,Theft,0,1,1,0,0,0,1,0,9,0,0
28657,Male,Hispanic,2014,83,Theft,16,79,17,12,0,0,17,0,143,0,7
28658,Female,Other,2014,83,Theft,0,0,0,0,0,0,0,0,1,0,0
28659,Male,Other,2014,83,Theft,0,6,1,1,0,0,3,0,11,0,0
28660,Unknown,Other,2014,83,Theft,0,2,0,0,0,0,0,0,3,0,0
28661,Female,White,2014,83,Theft,1,1,1,1,0,1,1,0,1,0,0
28662,Male,White,2014,83,Theft,3,3,2,3,0,1,2,0,11,0,4
36817,Female,Black,2014,83,Tresspass,4,3,4,0,0,0,0,0,4,0,0
36818,Male,Black,2014,83,Tresspass,18,17,17,3,0,0,4,0,22,0,0
36819,Female,Hispanic,2014,83,Tresspass,2,0,2,1,0,0,0,0,3,0,0
36820,Male,Hispanic,2014,83,Tresspass,15,16,14,6,0,0,1,0,26,0,0
36821,Female,Other,2014,83,Tresspass,1,1,0,0,0,0,0,0,2,0,0
36822,Female,White,2014,83,Tresspass,1,1,1,0,0,0,0,0,1,0,0
36823,Male,White,2014,83,Tresspass,1,1,1,0,0,0,0,0,1,0,0
44595,Female,Black,2014,83,Weapon,1,2,1,1,0,1,0,0,3,0,0
44596,Male,Black,2014,83,Weapon,6,58,10,4,0,6,27,0,63,0,0
44597,Female,Hispanic,2014,83,Weapon,0,1,0,0,0,0,1,0,1,0,0
44598,Male,Hispanic,2014,83,Weapon,11,62,8,5,0,6,17,0,64,0,2
44599,Unknown,Hispanic,2014,83,Weapon,0,1,0,0,0,0,0,0,1,0,0
44600,Male,Other,2014,83,Weapon,0,4,1,0,0,0,3,0,4,0,0
44601,Unknown,Other,2014,83,Weapon,0,2,0,0,0,0,1,0,2,0,0
44602,Male,White,2014,83,Weapon,0,2,0,0,0,0,1,0,2,0,0
5215,Female,Black,2014,84,Assault,0,0,0,2,0,0,2,0,15,0,1
5216,Male,Black,2014,84,Assault,4,35,3,8,0,2,14,0,54,0,2
5217,Female,Hispanic,2014,84,Assault,1,1,0,2,0,0,1,0,4,0,0
5218,Male,Hispanic,2014,84,Assault,0,0,0,1,0,0,2,0,9,0,1
5219,Male,White,2014,84,Assault,1,4,1,1,0,0,1,0,8,0,0
12597,Female,Black,2014,84,Other,1,0,0,0,0,0,1,0,1,0,0
12598,Male,Black,2014,84,Other,1,10,1,2,0,0,4,0,32,0,1
12599,Male,Hispanic,2014,84,Other,1,3,1,0,0,0,0,0,12,0,0
12600,Female,Other,2014,84,Other,0,0,0,0,0,0,0,0,1,0,0
12601,Male,White,2014,84,Other,0,1,0,0,0,0,0,0,5,0,0
19915,Female,Black,2014,84,Substance,0,0,0,0,0,0,0,0,1,0,0
19916,Male,Black,2014,84,Substance,6,10,4,5,0,0,3,0,39,0,1
19917,Female,Hispanic,2014,84,Substance,0,0,0,0,0,0,0,0,2,0,0
19918,Male,Hispanic,2014,84,Substance,2,4,1,1,0,0,2,0,28,0,0
19919,Male,Other,2014,84,Substance,0,0,0,0,0,0,0,0,7,0,0
19920,Male,White,2014,84,Substance,1,0,0,0,0,0,0,0,4,0,0
28787,Female,Black,2014,84,Theft,6,14,3,0,0,0,5,0,38,0,1
28788,Male,Black,2014,84,Theft,14,179,12,7,0,0,38,0,323,0,4
28789,Female,Hispanic,2014,84,Theft,2,4,3,0,0,0,1,0,12,0,0
28790,Male,Hispanic,2014,84,Theft,9,65,7,5,0,0,17,0,137,0,1
28791,Female,Other,2014,84,Theft,0,0,0,0,0,0,0,0,1,0,0
28792,Male,Other,2014,84,Theft,1,18,2,5,0,0,3,0,30,0,0
28793,Female,White,2014,84,Theft,0,0,0,0,0,0,0,0,5,0,0
28794,Male,White,2014,84,Theft,2,19,3,0,0,0,3,0,51,0,1
36915,Female,Black,2014,84,Tresspass,3,3,3,0,0,0,0,0,4,0,0
36916,Male,Black,2014,84,Tresspass,9,14,5,4,0,0,5,0,32,0,1
36917,Female,Hispanic,2014,84,Tresspass,1,0,1,0,0,0,0,0,2,0,0
36918,Male,Hispanic,2014,84,Tresspass,1,2,1,0,0,0,1,0,7,0,0
36919,Female,Other,2014,84,Tresspass,0,0,0,0,0,0,0,0,1,0,0
36920,Male,Other,2014,84,Tresspass,1,2,1,0,0,0,0,0,2,0,0
36921,Male,White,2014,84,Tresspass,0,1,0,0,0,0,1,0,3,0,0
44700,Female,Black,2014,84,Weapon,0,4,1,0,0,0,2,0,5,0,0
44701,Male,Black,2014,84,Weapon,6,121,27,8,0,4,41,0,132,0,8
44702,Male,Hispanic,2014,84,Weapon,2,43,10,1,0,3,12,0,46,0,3
44703,Male,Other,2014,84,Weapon,0,2,0,0,0,0,1,0,3,0,0
44704,Male,White,2014,84,Weapon,1,6,3,0,0,1,0,0,9,0,0
5333,Female,Black,2014,88,Assault,0,1,0,0,0,0,0,0,1,0,0
5334,Male,Black,2014,88,Assault,0,8,2,3,0,0,2,0,11,0,0
5335,Male,Hispanic,2014,88,Assault,0,0,0,0,0,0,0,0,1,0,0
12712,Female,Black,2014,88,Other,0,0,0,0,0,0,0,0,1,0,0
12713,Male,Black,2014,88,Other,0,3,1,1,0,0,0,0,13,0,0
12714,Female,Hispanic,2014,88,Other,0,0,0,0,0,0,0,0,1,0,0
12715,Male,Hispanic,2014,88,Other,0,1,0,0,0,0,0,0,2,0,0
12716,Male,Other,2014,88,Other,0,1,0,0,0,0,0,0,1,0,0
12717,Male,White,2014,88,Other,0,4,0,0,0,0,0,0,5,0,0
20025,Female,Black,2014,88,Substance,0,1,0,0,0,0,0,0,6,0,0
20026,Male,Black,2014,88,Substance,3,13,3,2,0,0,3,0,22,0,3
20027,Female,Hispanic,2014,88,Substance,1,0,1,0,0,0,0,0,2,0,0
20028,Male,Other,2014,88,Substance,0,0,0,0,0,0,0,0,1,0,0
28930,Female,Black,2014,88,Theft,0,0,0,0,0,0,0,0,6,0,0
28931,Male,Black,2014,88,Theft,4,40,7,2,0,1,8,0,91,0,3
28932,Female,Hispanic,2014,88,Theft,0,0,0,0,0,0,0,0,2,0,0
28933,Male,Hispanic,2014,88,Theft,3,4,0,0,0,0,1,0,25,0,1
28934,Male,Other,2014,88,Theft,0,0,0,0,0,0,0,0,1,0,0
28935,Unknown,Other,2014,88,Theft,0,1,0,1,0,0,0,0,2,0,0
28936,Male,White,2014,88,Theft,0,2,0,0,0,0,0,0,7,0,0
37020,Female,Black,2014,88,Tresspass,3,3,3,1,0,0,0,0,5,0,0
37021,Male,Black,2014,88,Tresspass,17,26,12,5,0,0,5,0,47,0,0
37022,Male,Hispanic,2014,88,Tresspass,6,4,4,1,0,0,0,0,7,0,0
37023,Male,Other,2014,88,Tresspass,0,0,0,0,0,0,0,0,1,0,0
37024,Male,White,2014,88,Tresspass,2,1,1,1,0,0,0,0,2,0,0
44816,Female,Black,2014,88,Weapon,0,0,0,0,0,0,0,0,1,0,0
44817,Male,Black,2014,88,Weapon,4,60,11,8,0,1,11,0,65,0,4
44818,Male,Hispanic,2014,88,Weapon,1,11,1,1,0,0,4,0,12,0,0
44819,Male,Other,2014,88,Weapon,0,1,0,0,0,0,1,0,2,0,0
44820,Male,White,2014,88,Weapon,0,2,1,0,0,0,0,0,2,0,0
5434,Female,Black,2014,90,Assault,2,2,0,0,0,0,0,0,2,0,0
5435,Male,Black,2014,90,Assault,1,10,0,2,0,0,2,0,18,0,0
5436,Male,Hispanic,2014,90,Assault,0,7,3,5,0,2,3,0,17,0,0
5437,Male,Other,2014,90,Assault,0,0,0,0,0,0,0,0,4,0,0
5438,Male,White,2014,90,Assault,1,0,0,1,0,0,1,0,2,0,0
12816,Male,Black,2014,90,Other,1,2,2,0,0,1,1,0,5,0,0
12817,Male,Hispanic,2014,90,Other,1,0,0,0,0,0,0,0,2,0,0
12818,Male,White,2014,90,Other,0,1,0,0,0,0,0,0,1,0,0
20127,Male,Black,2014,90,Substance,1,5,1,2,0,0,0,0,12,0,1
20128,Female,Hispanic,2014,90,Substance,0,1,0,0,0,0,0,0,3,0,0
20129,Male,Hispanic,2014,90,Substance,0,18,1,0,0,0,2,0,27,0,0
20130,Male,Other,2014,90,Substance,0,1,0,0,0,0,0,0,1,0,0
20131,Female,White,2014,90,Substance,0,1,0,0,0,0,0,0,1,0,0
20132,Male,White,2014,90,Substance,0,3,0,0,0,0,0,0,3,0,0
29062,Female,Black,2014,90,Theft,0,1,1,0,0,0,1,0,3,0,0
29063,Male,Black,2014,90,Theft,14,48,8,4,0,3,4,0,92,0,1
29064,Female,Hispanic,2014,90,Theft,0,1,1,0,0,0,1,0,5,0,0
29065,Male,Hispanic,2014,90,Theft,10,65,6,4,0,0,2,0,156,0,0
29066,Male,Other,2014,90,Theft,1,3,2,0,0,0,0,0,6,0,0
29067,Female,White,2014,90,Theft,1,0,0,0,0,0,0,0,4,0,0
29068,Male,White,2014,90,Theft,2,6,1,0,0,0,0,0,22,0,2
37129,Female,Black,2014,90,Tresspass,2,1,2,0,0,0,0,0,3,0,0
37130,Male,Black,2014,90,Tresspass,10,11,8,1,0,0,1,0,19,0,1
37131,Female,Hispanic,2014,90,Tresspass,4,3,3,0,0,0,0,0,5,0,0
37132,Male,Hispanic,2014,90,Tresspass,19,16,11,3,0,0,1,0,32,0,2
37133,Male,Other,2014,90,Tresspass,3,1,2,0,0,0,0,0,4,0,0
37134,Unknown,Other,2014,90,Tresspass,1,0,0,0,0,0,0,0,1,0,0
37135,Male,White,2014,90,Tresspass,2,1,2,0,0,0,0,0,2,0,0
44929,Female,Black,2014,90,Weapon,0,2,0,1,0,0,0,0,2,0,0
44930,Male,Black,2014,90,Weapon,10,82,13,2,0,11,15,0,85,0,1
44931,Unknown,Black,2014,90,Weapon,0,1,0,0,0,0,0,0,1,0,0
44932,Female,Hispanic,2014,90,Weapon,0,1,0,0,0,0,0,0,1,0,0
44933,Male,Hispanic,2014,90,Weapon,5,48,7,3,0,4,4,0,53,0,3
44934,Male,Other,2014,90,Weapon,0,1,0,0,0,0,0,0,3,0,0
44935,Unknown,Other,2014,90,Weapon,0,2,0,0,0,0,0,0,2,0,1
44936,Male,White,2014,90,Weapon,2,4,1,0,0,0,0,0,5,0,0
5524,Male,Black,2014,94,Assault,0,3,0,0,0,0,1,0,5,0,2
5525,Male,Hispanic,2014,94,Assault,0,1,0,0,0,0,1,0,3,0,0
5526,Male,White,2014,94,Assault,0,0,0,0,0,0,0,0,1,0,0
12908,Male,Black,2014,94,Other,0,0,0,0,0,0,0,0,2,0,0
12909,Male,Hispanic,2014,94,Other,0,2,0,0,0,0,0,0,4,0,0
12910,Female,White,2014,94,Other,1,0,0,0,0,0,0,0,1,0,0
12911,Male,White,2014,94,Other,0,1,0,0,0,0,1,0,2,0,0
20208,Female,Black,2014,94,Substance,0,0,0,0,0,0,0,0,1,0,0
20209,Male,Black,2014,94,Substance,0,0,0,0,0,0,0,0,3,0,0
20210,Female,Hispanic,2014,94,Substance,0,0,0,0,0,0,0,0,1,0,0
20211,Male,Hispanic,2014,94,Substance,0,0,0,0,0,0,0,0,2,0,0
20212,Male,Other,2014,94,Substance,0,0,0,0,0,0,0,0,2,0,0
20213,Male,White,2014,94,Substance,1,1,1,0,0,0,0,0,2,0,0
29184,Female,Black,2014,94,Theft,0,0,0,0,0,0,0,0,1,0,0
29185,Male,Black,2014,94,Theft,5,14,4,0,0,0,9,0,27,0,0
29186,Male,Hispanic,2014,94,Theft,2,7,1,0,0,0,1,0,19,0,0
29187,Male,Other,2014,94,Theft,0,0,0,0,0,0,1,0,3,0,0
29188,Female,White,2014,94,Theft,0,1,0,0,0,0,0,0,2,0,0
29189,Male,White,2014,94,Theft,2,14,3,0,0,0,1,0,31,0,0
37209,Female,Black,2014,94,Tresspass,0,1,0,0,0,0,0,0,1,0,0
37210,Male,White,2014,94,Tresspass,0,0,0,0,0,0,0,0,1,0,0
45026,Male,Black,2014,94,Weapon,1,3,2,0,0,0,1,0,3,0,0
45027,Male,Hispanic,2014,94,Weapon,1,7,0,0,0,0,3,0,7,0,0
45028,Female,White,2014,94,Weapon,0,1,0,0,0,0,0,0,1,0,0
45029,Male,White,2014,94,Weapon,7,9,9,3,0,0,2,0,9,0,0
5597,Female,Black,2014,100,Assault,0,0,0,0,0,0,0,0,1,0,0
5598,Male,Black,2014,100,Assault,2,6,2,1,0,0,3,0,11,0,0
5599,Male,Hispanic,2014,100,Assault,2,2,2,1,0,0,0,0,7,0,0
5600,Female,White,2014,100,Assault,1,1,1,1,0,0,0,0,1,0,0
5601,Male,White,2014,100,Assault,2,2,2,1,0,0,0,0,3,0,0
12982,Male,Black,2014,100,Other,1,3,1,1,0,0,3,0,4,0,0
12983,Male,White,2014,100,Other,1,4,1,1,0,0,1,0,4,0,0
20289,Male,Black,2014,100,Substance,2,5,3,2,0,0,2,0,7,0,0
20290,Male,Hispanic,2014,100,Substance,0,0,0,0,0,0,0,0,6,0,0
20291,Male,White,2014,100,Substance,0,1,0,0,0,0,1,0,2,0,0
29284,Female,Black,2014,100,Theft,0,1,0,0,0,0,0,0,1,0,0
29285,Male,Black,2014,100,Theft,4,30,2,4,0,0,10,0,44,0,0
29286,Male,Hispanic,2014,100,Theft,2,4,2,1,0,0,2,0,14,0,0
29287,Male,Other,2014,100,Theft,0,2,0,0,0,0,0,0,3,0,0
29288,Unknown,Other,2014,100,Theft,0,1,0,0,0,0,0,0,1,0,0
29289,Female,White,2014,100,Theft,0,1,0,0,0,1,0,0,2,0,0
29290,Male,White,2014,100,Theft,2,6,1,1,0,0,2,0,11,0,0
37284,Male,Black,2014,100,Tresspass,1,3,0,0,0,0,1,0,3,0,0
45106,Female,Black,2014,100,Weapon,1,1,1,1,0,0,0,0,1,0,0
45107,Male,Black,2014,100,Weapon,7,57,13,5,0,7,12,0,59,0,1
45108,Male,Hispanic,2014,100,Weapon,0,4,2,0,0,2,1,0,4,0,0
45109,Male,White,2014,100,Weapon,1,8,2,1,0,2,3,0,11,0,0
5683,Male,Black,2014,101,Assault,3,12,2,3,0,0,1,0,20,0,0
5684,Male,Hispanic,2014,101,Assault,0,2,0,0,0,0,0,0,2,0,0
13066,Female,Black,2014,101,Other,0,0,0,0,0,0,0,0,1,0,0
13067,Male,Black,2014,101,Other,4,15,4,4,0,1,4,0,31,0,0
13068,Unknown,Black,2014,101,Other,0,1,0,0,0,0,0,0,1,0,0
13069,Male,Hispanic,2014,101,Other,0,1,0,0,0,0,0,0,4,0,0
13070,Female,White,2014,101,Other,0,0,0,0,0,0,0,0,1,0,0
13071,Male,White,2014,101,Other,0,1,0,0,0,0,0,0,1,0,0
20373,Female,Black,2014,101,Substance,1,2,0,0,0,0,1,0,6,0,0
20374,Male,Black,2014,101,Substance,3,80,19,6,0,0,4,0,101,0,1
20375,Male,Hispanic,2014,101,Substance,0,11,2,0,0,0,0,0,14,0,0
20376,Female,Other,2014,101,Substance,0,0,0,0,0,0,0,0,1,0,0
20377,Male,Other,2014,101,Substance,1,3,2,0,0,0,0,0,3,0,0
20378,Female,White,2014,101,Substance,0,1,0,0,0,0,0,0,1,0,0
20379,Male,White,2014,101,Substance,0,0,0,0,0,0,0,0,2,0,0
29406,Female,Black,2014,101,Theft,1,5,3,2,0,0,0,0,12,0,3
29407,Male,Black,2014,101,Theft,17,208,30,17,0,0,41,0,335,0,26
29408,Unknown,Black,2014,101,Theft,0,2,0,0,0,0,0,0,2,0,0
29409,Female,Hispanic,2014,101,Theft,0,2,0,0,0,0,0,0,2,0,0
29410,Male,Hispanic,2014,101,Theft,3,31,5,2,0,0,8,0,62,0,10
29411,Male,Other,2014,101,Theft,0,6,0,0,0,0,0,0,11,0,1
29412,Unknown,Other,2014,101,Theft,0,1,0,0,0,0,0,0,1,0,0
29413,Male,White,2014,101,Theft,2,7,1,0,0,0,2,0,17,0,3
37372,Female,Black,2014,101,Tresspass,1,1,0,0,0,0,0,0,3,0,0
37373,Male,Black,2014,101,Tresspass,5,20,5,2,0,0,4,0,65,0,2
37374,Male,Hispanic,2014,101,Tresspass,1,3,1,0,0,0,0,0,5,0,0
37375,Male,Other,2014,101,Tresspass,0,4,0,0,0,0,0,0,4,0,0
45212,Female,Black,2014,101,Weapon,0,8,1,1,0,1,5,0,9,0,0
45213,Male,Black,2014,101,Weapon,23,620,105,22,0,9,122,0,647,0,9
45214,Unknown,Black,2014,101,Weapon,0,3,0,0,0,0,0,0,3,0,0
45215,Female,Hispanic,2014,101,Weapon,0,0,0,0,0,0,0,0,1,0,0
45216,Male,Hispanic,2014,101,Weapon,8,83,12,4,0,2,24,0,87,0,0
45217,Male,Other,2014,101,Weapon,1,16,2,0,0,0,0,0,16,0,0
45218,Male,White,2014,101,Weapon,2,9,2,1,0,0,3,0,11,0,0
5782,Male,Black,2014,102,Assault,2,5,2,2,0,0,2,0,6,0,0
5783,Female,Hispanic,2014,102,Assault,0,1,0,0,0,0,0,0,1,0,0
5784,Male,Hispanic,2014,102,Assault,3,9,3,3,0,0,5,0,12,0,0
5785,Male,Other,2014,102,Assault,1,6,3,0,0,0,4,0,10,0,0
5786,Male,White,2014,102,Assault,2,3,2,1,0,0,2,0,3,0,1
13164,Male,Black,2014,102,Other,1,3,2,2,0,1,2,0,6,0,0
13165,Female,Hispanic,2014,102,Other,1,1,0,0,0,0,0,0,3,0,0
13166,Male,Hispanic,2014,102,Other,4,12,2,2,0,0,6,0,26,0,3
13167,Female,Other,2014,102,Other,0,0,0,0,0,0,0,0,2,0,1
13168,Male,Other,2014,102,Other,9,14,8,2,0,0,7,0,20,0,1
13169,Female,White,2014,102,Other,0,0,0,0,0,0,0,0,3,0,2
13170,Male,White,2014,102,Other,2,3,2,2,0,0,1,0,6,0,2
20460,Male,Black,2014,102,Substance,2,5,2,1,0,0,4,0,5,0,0
20461,Female,Hispanic,2014,102,Substance,0,0,0,0,0,0,0,0,1,0,1
20462,Male,Hispanic,2014,102,Substance,12,16,11,6,0,0,14,0,19,0,1
20463,Male,Other,2014,102,Substance,2,2,2,1,0,0,2,0,8,0,0
20464,Male,White,2014,102,Substance,3,4,3,3,0,0,4,0,4,0,0
29527,Female,Black,2014,102,Theft,1,3,0,0,0,0,0,0,12,0,2
29528,Male,Black,2014,102,Theft,16,58,14,5,0,0,25,0,130,0,2
29529,Female,Hispanic,2014,102,Theft,3,6,2,0,0,0,3,0,21,0,1
29530,Male,Hispanic,2014,102,Theft,51,239,50,19,0,1,97,0,510,0,9
29531,Female,Other,2014,102,Theft,2,4,1,0,0,0,0,0,9,0,0
29532,Male,Other,2014,102,Theft,15,69,10,1,0,0,24,0,174,0,1
29533,Female,White,2014,102,Theft,1,1,0,0,0,0,0,0,4,0,0
29534,Male,White,2014,102,Theft,11,36,11,3,0,1,15,0,92,0,2
37447,Male,Black,2014,102,Tresspass,0,0,0,0,0,0,0,0,2,0,0
37448,Male,Hispanic,2014,102,Tresspass,2,6,2,0,0,0,7,0,12,0,2
45325,Male,Black,2014,102,Weapon,3,7,2,0,0,0,7,0,9,0,1
45326,Female,Hispanic,2014,102,Weapon,0,1,0,0,0,0,0,0,1,0,0
45327,Male,Hispanic,2014,102,Weapon,17,46,16,9,0,4,28,0,51,0,5
45328,Female,Other,2014,102,Weapon,0,1,0,0,0,0,0,0,1,0,0
45329,Male,Other,2014,102,Weapon,2,11,2,0,0,0,6,0,11,0,1
45330,Male,White,2014,102,Weapon,1,5,1,1,0,0,3,0,6,0,2
